Text,Label
"#OnurHaftası ve Onur Yürüyüşü'nde hepimiz için lgbti+'ların haklarını haykıran Hande Kader'i özlemle anıyoruz. Hande ve nefret cinayetlerinde kaybettiğimiz tüm translar adına, gülüşünün izinden gidiyoruz. Alışın her yerdeyiz! #BenNeredeyim @istanbulpride @pembehayat_lgbt #Pride https://t.co/8wgKQBfroB",0
"19 yaşındaki Hazal Tektaş, reddettiği erkek tarafından başından silahla vurularak öldürüldü.

Kadınlar öldürülüyor..

Kadınlar reddettiği için,hayır dediği için,istemediği için,yaşamak istediği için...

Kadınlar öldürülüyor..

18 Ekim 2020 - İstanbul https://t.co/XwDeMxu0Tr",0
"Kadın-erkek farketmiyor, aptal insanlarla uğraşmayı sevmiyorum..",1
"""Kadın Cinayetleri kavramı yaygın kullanılmaktaysa da bu olgunun evrensel nitelik taşıdığı ve derinliğini, acımasızlığını, düşmanlığını, meşrulaştırılmasını anlatabilmemiz için KadınKıyım/CinsKıyım/Femicide kavramını yasalara geçirmemiz gerekir.""

https://t.co/gI3Wj70mG5",0
Erkeklere her türlü hakaretin özgürlük adı altında serbest olduğu bir toplumda kadın hakklarından söz edilemez... https://t.co/GsFebGmZN2 https://t.co/5nwtZ4nSPE,1
"Kadın hakları deniliyor 
Bizler kadın değilmiyiz?
Hepimiz reşit,yetişkin bireyleriz.

Çocuk hakları deniliyor 
Bizim evlatlarımız çocuk değilmi ?
En ihtiyaçları  oldukları zamanda  babasız büyüyorlar
#geliyor 
@nevarneyokbeyaz 
@beyaztv 
@Mehmet_Ali_ONEL 
#GençEvlilereAdalet",0
"ÖZEL SEKTÖR ÇALIŞANI LGBTİ+'LARIN SADECE YÜZDE 17.4'Ü İŞYERİNDE AÇIK DAVRANABİLİYOR

https://t.co/fkZHvgRpJo

#türkiye #lgbt #lgbti https://t.co/wCPqrvtQDf",0
lgbt olmak için hdp'li olma şartı mı aranıyor acaba ? ya da birini alana diğerini hediye mi ediyorlar muhabbet nedir ?,1
"Çapulcu, gay, lezbiyen, vatan haini ve erdoğan düşmanlarının değiiil, #ErdoğanınYanındayız",2
"D.İ.B Ali Erbaş'ın""İslam eşcinselliği lanetliyor""hutbesinden sonra harekete geçen alçak LGBT lobisi Ankara ve İzmir barosuna açıklamalar yaptırmıştı,Kur'an ayetleri için 'nefret dili' ve 'çağlar ötesinden gelen ses' demişti.CHP’li Faik Öztrak da savundu bunlar hakikaten piskopat. https://t.co/FJC6auu2QU",1
"Bütün başörtülü kadınlar iktidarı savunmak, tüm muhaliflerden ve lgbt+ bireylerden nefret etmek, çocuklarının ve kendi ömründen alıp sevdiği birine vermek, kadın olarak susmak zorunda değildir. Örnekler çoğaltılabilir.",0
"Yaşasın CEHENNEM ibneler lezbiyenler
homoseksüeller lgbt için Ne kadar savunan kurum kuruluşlar varsa bu pisliğin içinde boğulup kuruyup gideceksiniz. En güzel en çetin intikam alıcı Alemlerin Rabbi olan ALLAH dir Şahit ol YARAB Hüküm Sahibi Sensin

#İstanbulSözleşmesiFesedilsin",2
ya dert bir tane değil ki bitmiyo ya bitmiyo kadına şiddet hayvana şiddet smalı bebekler şehitler katledilen lgbt bireyleri taciz tecavüz bitmiyo liste uzadıkça uzuyo,0
Geçen çocuklar la cafe de oturuyoruz lavaboya kalkiyim dedim kapıda bayan yazısını sökmeye çalışan feminist bi kız usulca uzaklaştım ordan,0
"Hdpli isimlerin taciz/tecavüz skandallarına karışmasından sonra çok özgürlükçü, feminist geçinen, sözde kadın hakları savunuculuğu yapan, halkların kardeşliği şarkıları söyleyen hesaplardan ses yok. Bu ne riyakarlık böyle? Sizin mahalleden olunca tecavüz olmuyo mu?",1
"Yalvarırım tacize sessiz kalmayın, Ne olur bir şey olmaz demeyin, bir yakınınız bu durumdaysa ve ne yapacağını bilmiyorsa tek olmadığını gösterin,kadın erkek fark etmeden psikolojik ve bedensel taciz yaşayıp kimsenin anlamayacağını düşünerek intihar eden susan binlerce insan var",0
"Sevgilisinin feminist bilincine yükselen, kırılan, isyan eden delikanlı. https://t.co/Q6XxTGdOzs",0
"lgbt maskesi takmış bölücü piçlerin marşlarıyla tepinen POLİSİMİZE katil diyen kansızların karşısındayız.

#PolisiminYanındayım https://t.co/hJ4U6qPnhL",1
"18 yılda kadın cinayetleri yüzde 329 artmış 
45 soru önergesi 
20 meclis araştırma önergesi 
27 kanun teklifi verilmiş 
Hepsini cumhur ittifak ret etmiş https://t.co/faxYrd9eSs",0
"13 yaşımdan beri CHP’ye “oy” veriyorum, 

CHP’de taciz tecavüzden geçilmiyor.

Genel merkeze giderken bile sırtımızı duvara yaslaya yaslaya gidiyoruz korkuyoruz, bunlara kadın erkek fark etmiyor. 

Ben oyumu artık @RTErdogan vercem kararım kesin...",0
"Feminist Mekan'da Cuma Buluşmaları'nda bu hafta: Zehra Keleş, Kafir Devletten Erkek Devlete: Nasıl Feministleştik? https://t.co/u6Ub0mCuYw",0
Murat  övüç   eşcinselliği  muhafazakar  kesime   güzel   göstermeye  çalışanproje ADAMI.   Bu ülkedegay ibne  travesti  top vb  kişileri  rol  model  göstermeye   çalışanları   babaları   doğurdu   galiba.,1
"Çakma saldırı ile kahramanlaştırılan barış Atay yanına lgbt bayrağı almış 
""Bir tecacuz ülkesi yaratıldı"" diyor.
Kadına şiddet ve tecavüz ile lgbtp neden sürekli ayn karede?
Cevabı yok merak eden de yok.

O gece yanında ""evli "" olduğu vurgusu yapılan bir manken varmış.",0
Arkadaşlar terf'ler feminist sayılıyor mu 🤷‍♀️🤷‍♀️,0
metrobüse aptal orospu diyerek biniyorum aptal orospu diyerek iniyorum çünkü kadın erkek hepiniz kaşarsınız,2
Of tandeme bak biseksüel Rami dızcı falette,1
10000 Kişi içerde Genç evlendi diye Tecavüzcüler koğuşunda 10 binlerce baba mağdur olan 100000 Lerin HİKAYESİ TÜRKİYEYİ SARDI. Her duyan 1000 oy kaybına neden oluyor. BÜYÜKŞEHİR BELEDİYELERİNİ Kaybetmenin yegane nedeni MİLLİ BEKA yı TEHDİT EDEN LGBT KANUNU 6284 de,2
Ahmet Ercanlar ve Hakan Hepcan'nın homoseksüel olduğunu dusunuyorum. Saygım sonsuz.,0
#DecathlonBoykot #LGBT hastalıktır hem bedenen hem ruhen herkesi ipne yapıp Piskoljilerini rahatlatmak istiyorlar devamlı ben ipneyim diye cinselliğini millete boca ermek ne şizofren bir ruh hali bu iğrenç zihniyet #LGBTİÇocuklarVardır diye başlık açacak kadar iğrençler https://t.co/RQzkxyod0i,1
"#LGBTHaklarıİnsanHaklarıdır
Eşcinseller bu ülkenin gerçeği. Alışın veya şeriat yasalarının geçerli olduğu bir yere siktir olup gidin. Tercih sizin",2
biri sınıf grubuna bi kadının erkekler taciz ettiği bi video atıp “buna erkek tacizcilere verdiği tepkiyi verecek feminist arıyorum” yazmış.. ancak sik kafalılar ne zaman kadın tacizci olsa konuyu feministlere getirir konu tartışmaya kapalı ✍️✍️✍️,1
"Bunların derdi Türk milletinin milli ve manevi, gelenek ve temellerini sarsmak şunlara yüz vermeyin.Yok orası öyle yok burası böyle diyenlerde siktir olup oraya gidebilir. Ortalarda dini saptırmaya çalışan bir sürü  salak var okudukları sanırım incilden. #lgbt",1
dünya ne kadar iğrenç bi yer cidden bütün insanlar birbirinden ve diğer her şeyden nefret ediyor ırkçılık homofobi transfobi hayvan işkenceleri keşke 3 günlük ömrümüzde bu kadar negatifliğe sebep olmak/maruz kalmaktansa kendi işimize bakıp sakin yaşasak hayat zaten yeterince zor,0
"Eşcinsel Olduğunu Açıkladığı İçin E-Sporcuların Baskısına Maruz Kalan Ünlü Oyuncu Takımını Terk Etti! Haberi

https://t.co/U6okfqTreC https://t.co/ViukvxdtnJ",0
#intihar kadınlar öldürülüyor çocuklar öldürülüyor. Taciz zorbalık haydutluk gençler intihar ediyor. Sen nasıl vurdum duymazlik  yapıyorsan. Senden hesap sorulurken bizde aynısını yapacağız akp,1
"İnsanlara ten ve beden olarak değil de kalben ve ruhen bir dost bir sevgili veya bir eş nazarında bakabilseydik eğer hayat herkes için daha güzel olurdu.

#kadın #erkek #hayat",0
Kadir ceza çekerse en büyük cezayı bu ülke çekecek bundan sonra kadın cinayetleri daha durmaz müdahale eden çocuk meşru mudafada bulunması gerekirse bulunacak tabi,0
"Özgecan’ın katledilişinin üzerinden tam 5 yıl geçti...
Ne kadın cinayetleri durdu ne de bunu önleyici politikalar geliştirildi.
Aksine kadın mücadelesi her defasında baltalanmaya çalışıldı, hükümet kadın düşmanı politikalar ve nefreti körükleyici söylemler üretmeye devam etti! https://t.co/IU0RTwWj7L",0
Vicdansız karı o nasıl güzellik ben beyleri seviyorum lezbiyen mi yapacan beni bu yaştan sonra.,1
hoca kadin/erkek diyince akliniza neler geliyor dedi tablo ortada https://t.co/EOS8aMRhRq,0
"Ne aptal insanlarla beraber yaşıyoruz açılan tag ve atılan lgbt karşıtı yobaz tivitler.. Sizin sevmediğiniz istemediğiniz bu insanlar sizden daha çok çocuğa, kadına, hayvana sahip çıkıyor. YALLAAAH ÜLKEDEN,  UZAYIN #DecathlonBoykot",1
"Pırıl pırıl bir üniversite öğrencisi olan Özgecan Aslan 11 Şubat 2015 vahşice hayattan koparıldı. Hayalleriyle birlikte yitip giden Özgecan Aslan ve katledilen bütün kadınlar isyanımız, kadın cinayetleri kanayan yaramızdır, unutmadık unutmayacağız.....",0
"Mekanik Bir Piyano İçin Bitmemiş Parça (Nikita Mikhalkov, 1977) Anton Çehov’un oyunundan sinemaya uyarlanır. 20. yüzyılın başında, bir generalin aristokrat eşi Anna Petrovna'nın evinde toplanan insanlar üzerinden kadın hakları, özgürlükler, asil kan konuları masaya yatırılır. https://t.co/AYrTFq0IOM",0
Ahmet Yıldız 15 temmuz 2008 tarihinde nefret cinayeti kurbanı olmuştur bu olay dünyada türkiye'nin ilk eşcinsel namus cinayeti diye gündem olmuştur 5 el ateş edildi 3'ünün göğsüne isabet etmesi sonucu öldü katili babası unutma,0
İstanbul Eşcinsel Park ve Gezinti Yerleri https://t.co/QDghdvvpPE,0
"Lgbt lere nefret püksürten tayfa, kabullenemediğiniz kişiliğinizin ve haksız olduğunu bildiğiniz nefretinizin altında ezilmeyi kısa bir süreliğine bırakıp şu fotoğraflarla 31 çekmeye devam edin. 
Hadi hadi bakmıyoruz :d https://t.co/tuU1nDIz8D",1
"LGBT destekçilerinin bir araya geldiği ortamlardaki rezilliklere bakmak ne kadar haysiyetsiz bir dünya hayal ettikleri anlamak için yeterli. İstiklal Caddesinde çırılçıplak soyunanlar, birbirine cinsel temasta bulunanlar miğdemizi bulandırıyor.

#LGBTFaaliyetleriYasaklansın",1
#aslıbekiroğlu şimdi gördüm bu nedir biz ne ara bu hale geldik.Kadın erkek farketmek bir insanın özel hayatına kimse karışamaz. Artık nasıl yüzsüz olduysak dalga bile geçmişler. Yazık bize çok yazık.GELECEK MAHVOLMUŞ,0
"Yaptığı çirkin siyaseti,taciz ve tecavüzleri nedeni ile gözden düşen CHP. seçimde umudunu Z kuşağı denen ""bozuk nesil"" ile LGBT.lilere bağlamış.Halk Tv.sürekli bu bozuk nesili gündeme getiriyor.""Denize düşen,yılana sarılır"" misali.",1
"ülkede ve dünyada konuşulması gereken yüzlerce konu varken -pedofili, tecavüz, taciz, şiddet hayvan hakları vb.- konu niye dönüp dolaşıp lgbt bireylerine geliyor? amacınız ne? insanları yönelimlerine göre dışlayıp itip kaktığınızda elinize ne geçiyor? İslam hoşgörü dini olmasına+",0
"#kaydagecsin
Bunca kadınların katili erkek devlet yargı işbirliğini sağlayan sistemdir.
Feminist mücadele, kadın dayanismasi kadınlara güç veriyor Fakatdevlet,yargı ve iktidar kadınlara karşı #ErkekEgemensistemi besliyor. Erkek Silah Bıçak ve kaba güç kullaniyor .ya kadinlar",2
"#FikrinizBozuk zihniyetiniz
Lgbt ye sahip çıkarken taciz ve tecavüze ses çıkarmayarak bir kez daha bozuk olduğunuzu tescilliyerek marka haline getirdiniz",1
"Kasetle gelip
📌Yalanla iftirayla devam ediyorlar
📌Siyasette orospu gibi herkesin koynuna girip çıkıyorlar
📌Kelli felli koca adamlar kapcık ağızlarıyla hergün ayrı bir laf atıyorlar ortaya
📌Taciz,tecavüz,rakı,lgbt,temel atmama töreni
Namussuz Siyaseti Getirdiler

#KasetKumpası",1
"Erkek çocuğunu badelediler. Kız çocuğunu , karını taciz ettiler , bunu yapan şarlatan hocaya kızmak için hocanın yanına gittin , hoca seni de badeledi...:)) 
Bunların hiçbirine ses çıkarmadın, görmedin ; şimdi kalkmış LGBT üyelerinin varlığından bahsediyorsun öyle mi...",0
"Islamın uygulandığı gibi ibnelere gereken ceza verilecek olsaydı, hepsi senden benden bizden daha erkeksi yaşardı. Bu bir hastalık değil sapıklıktır. 
Atacaksın bir kaçını damdan aşağı, bak bakalım piyasada ibne kalıyor mu. #LGBT",1
"Ben hiç öz kızına öz kardeşine öz yeğenine tecavüz eden lgbt görmedim. Ben hiç kediye köpeğe ineğe ata eşeğe tecavüz eden lgbt görmedim. Ben hiç bebeğe tecavüz eden ya da çöpe atan lgbt görmedim. Ben hiç kadın öldürüp, yakan, betona gömen lgbt görmedim!
SapkınLgbt TvdenUzakDur",0
dedikoduyu ne kadar çok seven bir milletiz amk kadın erkek farketmiyor. merkel ile rte nin dedikosunu yapmak nedir ya dhjdjddjdj,1
"#5AralıkDünyaKadınHaklarıGünü 
Kadın hakları gününde,
bir kadının ( @Canan_Kaftanci ) nın 
Bir kadına Taciz olayını örtpas etmek için 7 Aydır sakladığını öğreniyoruz.
Ardından başka bir skandal patlıyor

Yine CHP,  yer : Avcılar
Baba dediği adam hemde. https://t.co/cB9H3t2g33",0
Biseksüel olarak Michelle en doğru kararı veren insandır https://t.co/w5NS5HQPSm,0
"Terörist Demirtaş ittifakının bel bağladığı
Pedofili sapık
ABD Başkanı Biden, 
dünya çapında LANETLİ KAVİM temsilcileri lezbiyen,gey ve biseksüellerin korunmasına ilişkin başkanlık muhtırasını yayınladı.

Yani,
LANETLİ KAVİM temsilcileri üzerinden gelecekler

#ErdoganinYanindayiz",1
"biri var feminist, biri də var kəççi feminist :d",1
"Günün bombası: Irkçı Yunan tayfası içindeki ekipta eşcinsel olanın hakkımda konuştuğunu tespit ettim. Ben ve Halit Ergenç'den bahsediyorlar. Çok güzelmişiz :)

Tweet atarken hainim ama seversem kahraman olurum. Hey Allahım ya :) 

#sehidimizvarturkiye #CumhurbaşkanıErdoğan",0
"-Feminist ve queer teoriyi akademik bir yayında buluşturmayı amaçlayan “Feminist Tahayyül”ün ilk sayısı çıktı. Derginin ilk sayısında Geç Osmanlı ve Türkiye modernleşmesinde toplumsal cinsiyet konu ediniliyor.
#feminizm #hakemlidergi #feministtahayyul

https://t.co/6EmJjAlUtb https://t.co/bcb9aFPQrL",0
"Netflixte izlediğim tüm dizilerde homoseksüel erkek ve kadınlar, seksuellik, uyuşturucu kullanımı, klonlanma falan var. Amına kodumun dizilerinin hiç biri normal olamaz mı aq",1
"#TacizeSusmaCHP Sosyal demokrat! halkçı! kadın hakları savunucusu!
CHPnin milletvekili ""olacak tâbi"" dedi ya, CHP yandaşı,tecavüz edilen için yollu dedi ya ve hala kadın örgütleri sokağa dökülmedi ya bundan sonra kim ne derse desin, mor halkayı neresine geçirirse geçirsin palavra",1
"#Pazar Okuması
Suat Derviş
Leyla Erbil
Adalet Ağaoğlu
Nilgün Marmara, 
Sevgi Sosyal 
Tomris Uyar
Sevim Burak
Tezer Özlü

Edebiyatın ""Oyunbozanları"": Feminist Kadınlar - Evrim Kepenek - biamag https://t.co/8InWp96Zz1",0
"Eğer böyleyse ben neden hep spor salonlarında ""gorillerle"" karşılaşıyorum? Kendimizi kandırmayalım!
#Kadın
#Erkek
#Aşk
https://t.co/sqLreRwWQb @gazeteduvar aracılığıyla",0
"Ülkedeki insanların ,kadın erkek fark etmeksizin, %75inin saçları aynı. 80 milyon kişi reynmen gibi geziyor. Yeter lan bıktım aq https://t.co/5R5Po2bpJC",1
"Bu videosu dolaşan iki feminist gencin performansını ben o kadar creepy bulmadım. En sonunda teatral bir mevzu, bundan hiçbir sonuç çıkmaz.",0
"Videomuz: 
Batı’nın berbat plânı: 
Eşcinsel  ""Evlilikleri"" Yasallaştırtmak!
İstanbul Sözleşmesi tezgâhını kuran Batı
Ailemizi iyice tahrip ettirdikten, eşcinselliği “kanıksattıktan” sonra?
🇹🇷
İzleyin, YORUM yazın ve ABONE olun ltf:
▪️
https://t.co/3iOi2Sxx3P @YouTube",0
Bugün hayatlarımızın ırzına geçenler arasında ne bir ateist ne bir eşcinsel var. Bu ateistler bu eşcinseller ne yaptılar oğlum size?,0
Prof. Dr. Sinan Canan hocamızla “Kadın-Erkek Beyninin Farkları” konulu konferansımızı gerçekleştirdik. Başta hocamız olmak üzere katılım gösteren herkese teşekkür ederiz.@SinanCanan https://t.co/YwOkkbWW6W,0
"#DersimKatliamı faşist zihniyetin, on bin insanı kadın,erkek, genç, yaşlı demeden üzerlerine bombalar yağdırdığı bir vahşettir!
#DersimTertelesi #DersimKatliaminiUnutma #Dersim #pazartesi https://t.co/AmXizJCP3j",0
"Lᴀʀɪᴄᴇ Rᴘɢ ‘ ✨ 

#KimJennie

✮biseksüel, catgirl, 23, idol olarak aramıza katılmıştır.

⛧ @janerdeuk Hesabını takip edelim. https://t.co/jmGHw3u3jp",0
Bazen etrafi seyrediyorum ve gozlemliyorum olan su genelde hatalı olan hep masum gibi davraniyo misal #CHP kadin haklari diyor Taciz Tecavüz hatsafda var ya....#birkezolsunsesver https://t.co/hH4pualqwF,0
"Yabancı bir dizide pefofil, katil, hırsız ve daha bir çok suça sahip bir karakter adına ülkemizde sayfalar açılmış; kadın erkek birçok kişi de o karaktere hayranlıklarını twitlemiş, işin garibi aynı zamanda bu insanlar öldürülen kadınlar ve çocuklar için kınama twitleri atmışlar.",0
"ELİT MASAJ SALONU  fotoğrafımdan görüyorsun değil mi, öyleyse aradığın sadece kan benim. Dudaklarıma #gaziosmanpaşa  Sıra dışı, heyecan dolu ve özel biçimdeki görüşmeler, beraberlikler için travesti ece naz 0534 580 49 57 https://t.co/wBr9hQ61kM",0
"Biri yazmış ki ""feminist kızlar salak feminist feminist takılıp herkesden önce evleniyorlar"" ne alaka yani ahhdhsjajshdhsjs arkadaş ya feminizmi bilmiyor ya da ciddi ciddi beynini kullanamıyor",1
"Arkadaşlar, gerizekalı mısınız? LGBT bu ülkede yasak değil, salak salak konuşmayın. Burada asıl mesela şu, size ne milletin özel hayatından amk #loveislove #adamolnetflix #escinsellik",1
"Ali ATA: sen artık bir trol, yandaş ve yalakasın... Çünkü kendince doğruları söylüyorsun. Taciz ve tecavüzü göz ardı etmiyorsun. Kadın hakları diye ortalıkta dolanan şarlatanların aslında ideolojik sapık olduğunu gördün. Ali Bey, sıra @gokhanozoguz gibi diğer AYDINLARDA 👀🙈🙉 https://t.co/Ms1BOBwqqC",1
"İstanbul Sözleşmesi, 6284, LGBT yapılanmaları ile deprem gibi felaketler arasında “bilimsel” bir korelasyon kuramazsınız. O korelasyonu sadece Kur’an’da bulursunuz.",0
Netflix adam ol mu ? Abi neden her şeye karışıyorsunuz neden her şeyde bir fikriniz var ve neden yeri geldiğinde bıçak açmayan o ağzınız söz konusu lgbt'li bir bireye gelince hiç kapanmıyor? Sikik homofobikler sizi #netflixadamol,1
